Sweep Start (s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, 
0.5169, -91.40015, -89.63013, -88.28735, -86.91406, -85.17456, -82.91626, -81.08521, -78.27759, -75.71411, -72.54028, -68.0542, -63.41553, -57.73926, -51.36108, -44.34204, -40.46631, -39.94751, -41.16821, -29.75464, -36.19385, 
0.517, -91.18652, -90.11841, -88.31787, -86.76147, -85.05249, -83.28247, -80.99365, -78.52173, -75.65308, -72.41821, -68.63403, -63.65967, -57.55615, -51.2085, -44.03687, -40.6189, -40.00854, -43.27393, -29.08325, -35.82764, 
0.5171, -91.46118, -89.84375, -88.53149, -86.6394, -84.99146, -83.09937, -81.14624, -78.33862, -75.59204, -72.052, -68.42041, -63.69019, -57.92236, -51.33057, -44.06738, -40.77148, -40.00854, -44.40308, -28.77808, -35.88867, 
0.5172, -91.4917, -89.90479, -88.22632, -86.85303, -84.99146, -83.19092, -80.84106, -78.6438, -75.77515, -72.41821, -68.32886, -63.69019, -57.80029, -51.3916, -43.70117, -40.40527, -40.00854, -45.04395, -26.88599, -35.82764, 
0.5173, -91.4917, -89.96582, -88.25684, -86.60889, -85.08301, -82.73315, -80.84106, -78.30811, -75.74463, -72.44873, -68.29834, -63.62915, -57.70874, -51.08643, -44.15894, -40.6189, -40.00854, -45.28809, -16.08276, -35.88867, 
0.5174, -91.40015, -89.96582, -88.34839, -86.30371, -85.05249, -82.85522, -80.78003, -78.39966, -75.71411, -72.47925, -68.51196, -63.56812, -58.04443, -51.42212, -44.25049, -40.67993, -39.79492, -45.22705, 6.622314, -35.67505, 
0.5175, -91.40015, -89.90479, -88.28735, -86.76147, -84.80835, -83.22144, -80.93262, -78.125, -75.8667, -72.50977, -68.17627, -63.65967, -57.76978, -51.45264, -44.18945, -40.34424, -39.88647, -44.95239, 29.14429, -35.82764, 
0.5176, -91.46118, -89.84375, -88.40942, -86.51733, -85.11353, -83.19092, -81.11572, -78.36914, -75.68359, -72.63184, -68.54248, -63.65967, -57.83081, -51.36108, -44.0979, -40.6189, -39.45923, -44.43359, 41.68701, -35.82764, 
0.5177, -91.40015, -89.66064, -88.50098, -86.73096, -84.83887, -83.03833, -81.05469, -78.58276, -75.40894, -72.44873, -68.32886, -63.81226, -57.80029, -51.33057, -44.18945, -40.49683, -39.7644, -43.97583, 45.74585, -35.7666, 
0.5178, -91.30859, -89.84375, -88.07373, -86.66992, -85.11353, -83.06885, -80.9021, -78.52173, -75.65308, -72.23511, -68.38989, -63.59863, -58.1665, -51.3916, -44.12842, -40.55786, -39.70337, -43.45703, 43.27393, -35.46143, 
0.5179, -91.27808, -89.81323, -88.37891, -86.51733, -84.93042, -83.1604, -80.96313, -78.39966, -75.80566, -72.29614, -68.26782, -63.75122, -57.70874, -51.45264, -44.15894, -40.19165, -39.82544, -43.36548, 36.10229, -35.43091, 
0.518, -91.30859, -89.99634, -88.22632, -86.48682, -84.74731, -83.09937, -81.08521, -78.33862, -75.71411, -72.32666, -68.17627, -63.44604, -57.76978, -51.30005, -44.21997, -40.16113, -39.36768, -43.21289, 26.64185, -35.46143, 
0.5181, -91.24756, -89.84375, -88.50098, -86.18164, -84.83887, -82.88574, -81.08521, -78.21655, -75.92773, -72.44873, -68.573, -63.41553, -57.61719, -51.26953, -44.12842, -40.55786, -39.5813, -43.02979, 16.08276, -35.55298, 
0.5182, -91.36963, -89.69116, -88.47046, -86.88354, -84.77783, -82.88574, -80.87158, -78.67432, -75.65308, -72.5708, -68.45093, -63.35449, -57.83081, -51.42212, -44.37256, -40.43579, -39.52026, -42.72461, 5.828857, -35.27832, 
0.5183, -91.09497, -89.84375, -88.04321, -86.6394, -85.08301, -83.00781, -80.65796, -78.52173, -75.80566, -72.3877, -68.29834, -63.78174, -57.80029, -51.3916, -44.21997, -40.2832, -39.48975, -42.60254, -3.875732, -35.46143, 
0.5184, -91.24756, -89.72168, -88.22632, -86.42578, -85.11353, -83.1604, -80.9021, -78.15552, -75.71411, -72.63184, -68.32886, -63.62915, -58.04443, -51.33057, -44.00635, -40.40527, -39.36768, -42.81616, -12.81738, -35.46143, 
0.5185, -91.24756, -89.81323, -88.0127, -86.54785, -84.80835, -82.97729, -80.96313, -78.6438, -75.50049, -72.54028, -68.54248, -63.7207, -57.86133, -51.45264, -43.88428, -39.94751, -39.45923, -42.63306, -20.84351, -35.27832, 
0.5186, -91.27808, -89.66064, -88.10425, -86.51733, -84.86938, -82.82471, -80.78003, -78.46069, -75.43945, -72.29614, -68.63403, -63.7207, -57.86133, -51.33057, -43.94531, -40.19165, -39.0625, -42.66357, -27.03857, -35.18677, 
0.5187, -91.18652, -89.90479, -88.04321, -86.39526, -85.14404, -82.73315, -81.11572, -78.21655, -75.37842, -72.47925, -68.63403, -63.69019, -57.86133, -51.51367, -44.06738, -40.19165, -39.15405, -42.3584, -32.44019, -34.82056, 
0.5188, -91.21704, -89.9353, -88.34839, -86.51733, -84.96094, -83.00781, -80.78003, -78.52173, -75.71411, -72.32666, -68.2373, -63.81226, -57.89185, -51.33057, -44.18945, -40.25269, -39.24561, -42.32788, -36.13281, -35.0647, 
0.5189, -91.33911, -89.87427, -88.31787, -86.70044, -84.99146, -82.88574, -80.78003, -78.15552, -75.74463, -72.5708, -68.2373, -63.5376, -57.89185, -51.51367, -43.64014, -40.31372, -39.36768, -42.44995, -38.69629, -34.97314, 
0.519, -91.27808, -89.90479, -88.07373, -86.66992, -85.05249, -83.1604, -80.62744, -78.30811, -75.59204, -72.41821, -68.48145, -63.59863, -57.92236, -51.45264, -43.94531, -39.94751, -39.39819, -42.44995, -40.25269, -34.79004, 
0.5191, -91.21704, -89.84375, -87.86011, -86.48682, -84.86938, -83.00781, -80.93262, -78.39966, -75.50049, -72.26563, -68.26782, -63.7207, -58.01392, -51.17798, -44.25049, -39.82544, -39.03198, -42.3584, -41.56494, -35.0647, 
0.5192, -91.24756, -89.69116, -88.1958, -86.48682, -85.05249, -82.82471, -80.81055, -78.49121, -75.74463, -72.32666, -68.51196, -63.50708, -57.86133, -51.54419, -43.85376, -40.00854, -38.84888, -42.08374, -41.8396, -34.91211, 
0.5193, -91.12549, -89.90479, -88.0127, -86.73096, -84.80835, -82.85522, -80.68848, -78.39966, -75.50049, -72.35718, -68.32886, -63.90381, -57.86133, -51.36108, -44.18945, -40.00854, -39.18457, -41.99219, -42.32788, -34.75952, 
0.5194, -91.09497, -89.96582, -88.31787, -86.60889, -84.7168, -82.61108, -80.84106, -78.27759, -75.65308, -72.5708, -68.14575, -63.41553, -57.89185, -51.54419, -43.91479, -40.03906, -39.24561, -42.26685, -41.96167, -34.85107, 
0.5195, -91.09497, -89.78271, -88.16528, -86.57837, -84.77783, -82.97729, -80.56641, -78.15552, -75.65308, -72.26563, -68.573, -63.35449, -57.76978, -51.45264, -44.18945, -39.79492, -38.75732, -42.17529, -42.08374, -34.36279, 
0.5196, -91.12549, -89.81323, -88.28735, -86.27319, -84.7168, -82.88574, -80.65796, -78.24707, -75.71411, -72.35718, -68.35938, -63.69019, -57.76978, -51.57471, -44.00635, -39.97803, -38.75732, -42.05322, -41.62598, -34.85107, 
0.5197, -90.91187, -90.05737, -88.28735, -86.66992, -84.68628, -82.67212, -80.74951, -78.33862, -75.65308, -72.32666, -68.66455, -63.59863, -57.80029, -51.30005, -44.25049, -40.19165, -38.69629, -42.05322, -41.41235, -34.36279, 
0.5198, -91.18652, -89.59961, -88.34839, -86.79199, -84.83887, -82.73315, -80.81055, -78.49121, -75.16479, -72.02148, -68.60352, -63.75122, -57.89185, -51.51367, -43.79272, -40.22217, -38.87939, -42.17529, -41.3208, -34.24072, 
0.5199, -91.40015, -89.78271, -88.0127, -86.70044, -84.83887, -82.97729, -80.9021, -78.36914, -75.71411, -72.08252, -68.45093, -63.7207, -57.9834, -51.3916, -44.0979, -39.82544, -39.00146, -42.29736, -41.10718, -34.36279, 
0.52, -91.43066, -89.96582, -88.37891, -86.88354, -84.96094, -83.06885, -80.93262, -78.125, -75.65308, -72.3877, -68.32886, -63.75122, -57.95288, -51.54419, -43.67065, -39.79492, -38.63525, -42.29736, -41.07666, -33.84399, 
0.5201, -91.21704, -89.78271, -88.31787, -86.6394, -85.11353, -83.03833, -80.71899, -78.46069, -75.77515, -72.44873, -68.48145, -63.38501, -57.89185, -51.36108, -44.0979, -39.7644, -38.81836, -42.3584, -40.802, -34.08813, 
0.5202, -91.40015, -89.69116, -88.31787, -86.51733, -85.08301, -83.09937, -80.47485, -78.30811, -75.59204, -72.50977, -68.54248, -63.62915, -57.70874, -51.3916, -43.82324, -39.94751, -38.51318, -42.02271, -40.802, -34.08813, 
0.5203, -90.9729, -89.63013, -88.1958, -86.33423, -84.99146, -82.82471, -80.99365, -78.30811, -75.59204, -72.3877, -68.54248, -63.78174, -57.76978, -51.30005, -44.15894, -39.97803, -38.57422, -41.8396, -40.64941, -34.17969, 
0.5204, -91.40015, -89.4165, -88.16528, -86.42578, -84.8999, -83.00781, -80.87158, -78.24707, -75.16479, -72.3877, -68.42041, -63.65967, -57.89185, -51.30005, -44.00635, -40.13062, -38.57422, -41.99219, -40.74097, -34.05762, 
0.5205, -91.15601, -89.9353, -87.76855, -86.27319, -84.8999, -83.03833, -80.74951, -78.39966, -75.28687, -72.26563, -68.69507, -63.5376, -57.89185, -51.42212, -43.60962, -40.03906, -38.51318, -42.29736, -40.71045, -33.90503, 
0.5206, -91.46118, -89.63013, -88.16528, -86.4563, -84.77783, -83.03833, -80.78003, -78.15552, -75.22583, -72.26563, -67.99316, -63.7207, -57.86133, -51.33057, -44.00635, -39.48975, -38.5437, -41.96167, -40.89355, -33.66089, 
0.5207, -91.24756, -89.87427, -88.10425, -86.60889, -84.96094, -82.67212, -80.9021, -78.49121, -75.3479, -71.92993, -68.26782, -63.32397, -58.04443, -51.48315, -43.97583, -39.85596, -38.17749, -42.14478, -40.58838, -33.78296, 
0.5208, -91.18652, -89.63013, -88.04321, -86.82251, -85.02197, -82.88574, -80.78003, -78.30811, -75.56152, -72.3877, -68.14575, -63.50708, -57.92236, -51.51367, -44.0979, -39.97803, -38.3606, -41.8396, -40.6189, -33.5083, 
0.5209, -91.52222, -89.7522, -88.07373, -86.82251, -84.80835, -82.94678, -80.53589, -78.15552, -75.65308, -72.14355, -68.45093, -63.41553, -57.73926, -51.63574, -44.03687, -39.73389, -38.42163, -42.11426, -40.71045, -33.66089, 
0.521, -91.40015, -89.96582, -87.98218, -86.66992, -84.86938, -82.73315, -80.65796, -78.30811, -75.62256, -72.35718, -68.51196, -63.59863, -57.80029, -50.99487, -44.06738, -39.79492, -38.51318, -42.08374, -40.802, -33.47778, 
0.5211, -91.27808, -89.87427, -88.1958, -86.39526, -84.99146, -82.70264, -80.96313, -78.30811, -75.40894, -72.32666, -68.35938, -63.56812, -57.73926, -51.48315, -44.00635, -39.79492, -38.23853, -42.11426, -40.71045, -33.5083, 
0.5212, -91.43066, -89.69116, -88.37891, -86.42578, -84.86938, -82.91626, -80.84106, -78.33862, -75.3479, -72.23511, -68.42041, -63.59863, -57.76978, -51.42212, -43.97583, -39.64233, -38.48267, -41.77856, -40.6189, -33.29468, 
0.5213, -91.43066, -89.66064, -88.13477, -86.6394, -84.80835, -82.70264, -80.84106, -78.27759, -75.43945, -72.14355, -68.02368, -63.62915, -58.01392, -51.14746, -44.00635, -39.55078, -38.29956, -41.93115, -40.49683, -33.14209, 
0.5214, -91.36963, -89.78271, -88.1958, -86.27319, -84.68628, -82.70264, -80.68848, -78.33862, -75.46997, -72.41821, -68.17627, -63.29346, -57.86133, -51.48315, -43.79272, -39.67285, -38.29956, -41.68701, -40.6189, -32.89795, 
0.5215, -91.40015, -89.90479, -88.04321, -86.70044, -84.83887, -82.94678, -80.78003, -78.18604, -75.53101, -72.35718, -68.29834, -63.5376, -57.92236, -51.3916, -43.97583, -39.5813, -38.0249, -41.8396, -40.58838, -32.86743, 
0.5216, -91.36963, -89.9353, -88.37891, -86.4563, -84.74731, -82.94678, -80.81055, -78.27759, -75.65308, -72.052, -68.29834, -63.44604, -57.67822, -51.42212, -43.60962, -39.61182, -38.26904, -41.50391, -40.49683, -33.11157, 
0.5217, -91.36963, -89.78271, -88.16528, -86.66992, -84.68628, -82.73315, -80.74951, -78.33862, -75.3479, -72.44873, -68.20679, -63.65967, -57.89185, -51.11694, -44.06738, -39.39819, -38.08594, -41.80908, -40.37476, -32.56226, 
0.5218, -91.18652, -89.9353, -88.0127, -86.4563, -84.77783, -82.82471, -80.47485, -78.49121, -75.50049, -72.14355, -68.26782, -63.35449, -57.86133, -51.23901, -43.64014, -39.52026, -38.05542, -41.59546, -40.6189, -32.62329, 
0.5219, -91.43066, -89.66064, -88.16528, -86.4563, -84.65576, -82.70264, -80.84106, -78.125, -75.65308, -72.20459, -68.14575, -63.32397, -57.80029, -51.45264, -43.85376, -39.42871, -37.90283, -41.62598, -40.46631, -32.31812, 
0.522, -91.15601, -89.87427, -88.13477, -86.6394, -84.8999, -82.88574, -80.93262, -78.43018, -75.56152, -72.29614, -68.26782, -63.07983, -57.76978, -51.30005, -43.64014, -39.36768, -37.90283, -41.62598, -40.6189, -32.31812, 
0.5221, -91.40015, -89.63013, -88.31787, -86.48682, -84.86938, -82.67212, -80.59692, -78.24707, -75.37842, -72.35718, -68.35938, -63.2019, -57.92236, -51.45264, -43.85376, -39.39819, -37.68921, -41.59546, -40.43579, -32.2876, 
0.5222, -91.18652, -89.87427, -87.92114, -86.60889, -84.65576, -82.48901, -80.56641, -78.61328, -75.56152, -72.44873, -68.35938, -63.29346, -57.70874, -51.23901, -43.73169, -39.45923, -37.65869, -41.53442, -40.43579, -32.13501, 
0.5223, -91.18652, -89.4165, -88.1958, -86.70044, -84.96094, -82.67212, -80.53589, -78.21655, -75.77515, -72.14355, -68.35938, -63.41553, -57.64771, -50.93384, -43.97583, -39.21509, -37.65869, -41.1377, -40.49683, -31.98242, 
0.5224, -91.18652, -89.81323, -87.98218, -86.66992, -84.96094, -83.00781, -80.47485, -78.125, -75.40894, -72.41821, -68.51196, -63.0188, -57.95288, -51.05591, -43.73169, -39.36768, -37.56714, -41.56494, -40.6189, -32.37915, 
0.5225, -91.43066, -89.69116, -88.16528, -86.4563, -84.83887, -82.88574, -80.78003, -78.18604, -75.10376, -72.54028, -68.54248, -63.07983, -57.80029, -51.33057, -43.5791, -39.21509, -37.56714, -41.41235, -40.55786, -32.07397, 
0.5226, -91.33911, -89.87427, -88.13477, -86.54785, -84.93042, -82.73315, -80.87158, -78.49121, -75.50049, -72.23511, -68.38989, -63.41553, -57.92236, -51.36108, -43.60962, -39.03198, -37.323, -41.47339, -40.19165, -32.01294, 
0.5227, -91.27808, -89.87427, -88.13477, -86.48682, -84.7168, -82.88574, -80.50537, -78.27759, -75.46997, -72.11304, -68.48145, -63.47656, -57.55615, -51.11694, -43.54858, -39.15405, -37.23145, -41.35132, -40.46631, -31.73828, 
0.5228, -91.03394, -89.99634, -88.28735, -86.36475, -84.96094, -82.58057, -80.87158, -78.03345, -75.56152, -72.32666, -68.35938, -63.29346, -57.67822, -51.26953, -43.70117, -39.24561, -37.35352, -41.04614, -40.22217, -31.70776, 
0.5229, -91.15601, -89.84375, -88.34839, -86.4563, -84.65576, -82.88574, -80.50537, -78.24707, -75.37842, -72.17407, -68.20679, -63.11035, -57.92236, -51.48315, -43.42651, -39.39819, -37.323, -41.29028, -40.19165, -31.70776, 
0.523, -91.15601, -89.87427, -88.07373, -86.6394, -84.93042, -82.79419, -80.56641, -78.18604, -75.40894, -72.41821, -68.20679, -63.17139, -57.76978, -51.36108, -43.5791, -38.97095, -36.9873, -41.25977, -40.13062, -31.43311, 
0.5231, -91.06445, -89.90479, -87.95166, -86.33423, -84.80835, -82.61108, -80.96313, -78.15552, -75.22583, -72.11304, -68.45093, -63.2019, -57.4646, -51.11694, -43.51807, -39.03198, -36.95679, -41.07666, -40.40527, -31.28052, 
0.5232, -91.27808, -89.56909, -88.31787, -86.33423, -85.02197, -82.88574, -80.81055, -78.27759, -75.10376, -72.35718, -68.2373, -63.35449, -57.76978, -50.93384, -43.33496, -39.09302, -36.92627, -40.95459, -39.79492, -31.25, 
0.5233, -91.4917, -89.87427, -88.1958, -86.60889, -84.7168, -82.91626, -80.71899, -78.33862, -75.62256, -71.83838, -68.38989, -63.0188, -57.80029, -51.30005, -43.5791, -38.87939, -36.74316, -40.6189, -40.16113, -31.00586, 
0.5234, -91.55273, -89.96582, -88.1958, -86.42578, -84.8999, -82.76367, -80.62744, -78.33862, -75.56152, -72.11304, -68.14575, -63.29346, -57.58667, -51.17798, -43.73169, -38.94043, -36.62109, -40.89355, -39.70337, -30.94482, 
0.5235, -91.21704, -89.87427, -88.47046, -86.54785, -84.65576, -82.91626, -80.62744, -78.43018, -75.40894, -72.29614, -68.48145, -62.86621, -57.95288, -51.17798, -43.60962, -38.97095, -36.95679, -40.6189, -40.06958, -30.45654, 
0.5236, -91.18652, -89.7522, -88.10425, -86.57837, -85.02197, -82.82471, -80.59692, -78.06396, -75.28687, -72.26563, -68.26782, -63.17139, -57.67822, -51.26953, -43.70117, -39.0625, -36.8042, -40.6189, -39.85596, -30.67017, 
0.5237, -91.21704, -89.9353, -88.34839, -86.15112, -84.74731, -82.51953, -80.81055, -78.09448, -75.25635, -72.32666, -68.42041, -63.04932, -57.83081, -51.26953, -43.45703, -39.03198, -36.68213, -40.6189, -39.88647, -30.42603, 
0.5238, -91.43066, -89.63013, -88.31787, -86.6394, -84.96094, -82.70264, -80.59692, -78.15552, -75.37842, -71.96045, -68.38989, -63.26294, -57.73926, -51.11694, -43.51807, -38.78784, -36.62109, -40.64941, -39.7644, -30.30396, 
0.5239, -91.27808, -89.63013, -88.07373, -86.57837, -84.8999, -82.82471, -80.78003, -78.21655, -75.43945, -72.14355, -68.17627, -63.2019, -57.80029, -51.08643, -43.67065, -38.72681, -36.31592, -40.55786, -39.91699, -29.78516, 
0.524, -91.55273, -90.11841, -87.86011, -86.33423, -85.05249, -82.91626, -80.96313, -78.30811, -75.3479, -72.11304, -67.96265, -63.0188, -57.76978, -51.26953, -43.70117, -38.63525, -36.40747, -40.2832, -39.73389, -29.81567, 
0.5241, -91.21704, -90.02686, -88.47046, -86.57837, -84.74731, -82.97729, -80.84106, -78.55225, -75.53101, -72.08252, -68.51196, -62.83569, -57.73926, -51.2085, -43.94531, -38.69629, -36.34644, -40.58838, -39.70337, -29.54102, 
0.5242, -91.30859, -89.84375, -88.37891, -86.48682, -85.11353, -83.03833, -80.71899, -78.30811, -75.50049, -72.14355, -68.35938, -63.14087, -57.67822, -51.23901, -43.67065, -38.87939, -36.40747, -40.19165, -39.67285, -28.96118, 
0.5243, -91.24756, -89.84375, -88.34839, -86.4563, -84.96094, -82.94678, -80.81055, -78.39966, -75.3479, -72.23511, -68.0542, -63.23242, -57.67822, -51.11694, -43.67065, -38.57422, -36.52954, -40.40527, -39.55078, -28.74756, 
0.5244, -91.46118, -89.78271, -88.28735, -86.42578, -84.74731, -82.67212, -80.84106, -78.46069, -75.19531, -72.052, -68.48145, -63.14087, -57.83081, -51.17798, -43.30444, -38.72681, -36.25488, -40.31372, -39.5813, -27.86255, 
0.5245, -91.30859, -90.14893, -88.13477, -86.57837, -84.74731, -82.91626, -80.71899, -78.43018, -75.53101, -72.08252, -68.0542, -63.2019, -57.89185, -51.11694, -43.396, -38.42163, -36.2854, -40.37476, -39.70337, -25.23804, 
0.5246, -91.52222, -89.81323, -88.1958, -86.33423, -84.86938, -82.82471, -80.59692, -78.18604, -75.56152, -72.29614, -68.08472, -63.26294, -57.58667, -51.14746, -43.73169, -38.57422, -36.04126, -40.2832, -39.79492, -14.5874, 
0.5247, -91.03394, -89.69116, -88.28735, -86.66992, -84.93042, -82.70264, -80.74951, -78.24707, -75.22583, -72.26563, -68.0542, -63.04932, -57.76978, -51.08643, -43.45703, -38.5437, -35.98022, -40.31372, -39.67285, 6.072998, 
0.5248, -91.33911, -89.78271, -88.34839, -86.4563, -84.74731, -82.82471, -80.53589, -78.46069, -75.62256, -71.96045, -68.17627, -63.07983, -57.37305, -51.3916, -43.45703, -38.3606, -35.94971, -39.97803, -39.45923, 27.2522, 
0.5249, -91.46118, -90.02686, -88.25684, -86.79199, -84.93042, -82.97729, -80.68848, -78.27759, -75.59204, -72.02148, -68.02368, -62.80518, -57.43408, -51.05591, -43.67065, -38.60474, -35.85815, -39.88647, -39.33716, 39.39819, 
0.525, -91.30859, -90.08789, -88.22632, -86.51733, -84.96094, -82.97729, -80.65796, -78.21655, -75.43945, -72.23511, -68.2373, -63.04932, -57.37305, -50.90332, -43.64014, -38.66577, -35.7666, -40.03906, -39.36768, 43.85376, 
0.5251, -91.4917, -89.84375, -88.50098, -86.33423, -85.08301, -83.00781, -80.84106, -78.00293, -75.40894, -72.02148, -68.29834, -63.17139, -57.55615, -50.62866, -43.33496, -38.51318, -35.85815, -40.1001, -39.36768, 42.05322, 
0.5252, -91.40015, -90.08789, -88.25684, -86.57837, -84.7168, -82.85522, -80.78003, -78.18604, -75.28687, -72.052, -68.17627, -63.14087, -57.73926, -51.08643, -43.48755, -38.23853, -35.67505, -40.03906, -39.55078, 36.10229, 
0.5253, -91.46118, -89.96582, -88.34839, -86.6394, -84.99146, -82.48901, -80.62744, -78.03345, -75.22583, -72.20459, -68.17627, -63.32397, -57.76978, -51.02539, -43.30444, -38.39111, -35.5835, -39.94751, -39.27612, 27.64893, 
0.5254, -91.46118, -89.99634, -88.16528, -86.51733, -84.96094, -82.76367, -80.50537, -78.15552, -75.40894, -72.26563, -68.29834, -62.89673, -57.92236, -51.05591, -43.60962, -38.26904, -35.64453, -39.64233, -39.45923, 18.37158, 
0.5255, -91.46118, -89.59961, -88.34839, -86.66992, -84.74731, -83.03833, -80.41382, -78.03345, -75.56152, -72.26563, -68.17627, -63.04932, -57.52563, -51.11694, -43.64014, -38.08594, -35.2478, -39.82544, -39.61182, 8.514404, 
0.5256, -91.58325, -89.99634, -88.28735, -86.36475, -85.02197, -82.97729, -80.68848, -78.09448, -75.28687, -72.32666, -68.20679, -63.14087, -57.80029, -50.99487, -43.5791, -38.14697, -34.97314, -39.70337, -39.39819, -0.8544922, 
0.5257, -91.46118, -89.96582, -88.43994, -86.73096, -84.74731, -82.94678, -80.56641, -78.33862, -75.43945, -72.23511, -68.38989, -63.26294, -57.49512, -50.96436, -43.51807, -38.0249, -35.18677, -39.45923, -39.15405, -8.972168, 
0.5258, -91.12549, -90.02686, -88.40942, -86.70044, -84.96094, -83.00781, -80.65796, -78.33862, -75.25635, -72.17407, -68.42041, -63.07983, -57.76978, -50.78125, -43.60962, -38.3606, -34.88159, -39.52026, -39.27612, -15.53345, 
